inventory_type,Ven Nbr,Vendor Address                               ,Remit to                                     ,Contact Info                                 ,Terms,Last PO,Last Payment,source_tier,source_file,ingested_at
,,11111 Aurora Avenue Bldg 5                   ,                                             ,Fax: (515) 252-1736                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Des Moines, IA 50322                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522020.0,Vogue Sign Company                           ,SAME                                         ,Ron Wilkinson                                ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,721 Commercial Avenue                        ,                                             ,voguesign@goldenwave.com                     ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Oxnard, CA 93030                             ",                                             ,Ph : (805) 487-3411                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (805) 487-8774                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522040.0,W. J. Stickler Signs Inc.                    ,SAME                                         ,W. Stickler                                  ,NET 30 DAYS,7584,Ck #522040,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,P.O. Box 175                                 ,                                             ,sticklersigns@cvn.net                        ,,6/25/12,9/25/12,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"New Oxford, PA 17350                         ",                                             ,Ph : (717) 624-8450                          ,,,"1,109.50",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (717) 624-7151                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522060.0,W. S. SUPPLIES                               ,SAME                                         ,Ph : (800) 728-0696                          ,NET 30 DAYS,11284,Ck #522060,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO BOX 114                                   ,                                             ,Fax: 712-647-2899                            ,,11/19/14,12/4/14,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"WOODBINE, IA 51579                           ",                                             ,                                             ,,,198.22,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522080.0,WAGNER SIGN COMPANY                          ,SAME                                         ,MARK                                         ,NET 30 DAYS,3548,Ck #522080,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,7135 WEST RIDGE ROAD                         ,                                             ,mark@wagnersign.com                          ,,3/18/09,4/9/09,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"ELYRIA, OH 44035                             ",                                             ,Ph : 440-245-6540                            ,,,259.55,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: 440-233-6455                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522100.0,WAGNER ZIP-CHANGE INC.                       ,SAME                                         ,Ph : 800-323-0744                            ,NET 30 DAYS,5352,Ck #522100,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,3100 HIRSCH                                  ,                                             ,Fax: 800-243-4924                            ,,10/11/10,10/26/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"MELROSE PARK, IL 60160                       ",                                             ,                                             ,,,433.32,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522120.0,Wakefield Sign Service                       ,SAME                                         ,Grant Barnby                                 ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,116-A Walton Dr                              ,                                             ,Ph : (979) 764-5975                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"College Station, TX 77840                    ",                                             ,Fax: (979) 764-6149                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522140.0,Waky Sign Co. Inc.                           ,SAME                                         ,Rochelle Bryant                              ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1530 Mudd Ave.                               ,                                             ,ropitt3@insightbb.com                        ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,P.O. Box 123                                 ,                                             ,Ph : 270-781-6834                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Bowling Green, KY 42102                      ",                                             ,Fax: (270) 842-7488                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522160.0,Walford Signs                                ,SAME                                         ,Linda Lennox                                 ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2701 Palmer Street                           ,                                             ,Ph : (406) 728-4841                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Missioula, MT 59808                          ",                                             ,Fax: (406) 543-4111                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522200.0,Warren Sign Company                          ,SAME                                         ,Wndall Jackson                               ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,22007 Bush Drive                             ,                                             ,Ph : (254) 751-0390                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Waco, TX 76702                               ",                                             ,Fax: (254) 751-0776                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522220.0,WASTE CONNECTIONS INC.                       ,WASTE CONNECTIONS                            ,Ph : (515) 265-7374                          ,NET 30 DAYS,,Ck #522220,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,DES MOINES DISTRICT #3071                    ,PO BOX 679859                                ,                                             ,,,7/8/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,4705 NE 22ND ST                              ,4705 NE 22ND ST                              ,                                             ,,,839.10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"DES MOINES, IA 50313                         ","DALLAS, TX 75267-9859                        ",                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522240.0,Watkins Claim Department                     ,SAME                                         ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,P.O. Box 95002                               ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Lakeland, FL 33804-5002                      ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522260.0,Watkins Motor Lines Inc.                     ,SAME                                         ,Ph : (800) 284-4544                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO Box 95001                                 ,                                             ,Fax: 515-262-5526                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Lakeland, FL 33804-5001                      ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522280.0,Larry Weitz Sign Systems                     ,SAME                                         ,Larry Weitz                                  ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2400 Kemper Blvd                             ,                                             ,larry@weiztsign.com                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Dubuque, IA 52001                            ",                                             ,Ph : (800) 383-1300                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (319) 582-8064                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522300.0,West Coast Sign Co                           ,SAME                                         ,Alex Webster                                 ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
