inventory_type,Ven Nbr,Vendor Address                               ,Remit to                                     ,Contact Info                                 ,Terms,Last PO,Last Payment,source_tier,source_file,ingested_at
,521760.0,UPS FREIGHT                                  ,UPS                                          ,Ph : 1-800-333-7400                          ,NET 30 DAYS,3715,Ck #763,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,28013 NETWORK PLACE                          ,PO BOX 809488                                ,                                             ,,5/12/09,3/28/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"CHICAGO, IL 60673-1280                       ","CHICAGO, IL 60680-9488                       ",                                             ,,,"2,802.82",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521780.0,UPS SUPPLY CHAIN SOLUTIONS INC               ,SAME                                         ,                                             ,NET 30 DAYS,4561,Ck #521780,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,28013 NETWORK PLACE                          ,                                             ,                                             ,,3/10/10,11/6/23,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"CHICAGO, IL 60673-1280                       ",                                             ,                                             ,,,92.16,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521800.0,USF Holland Inc.                             ,SAME                                         ,Ph : 616-395-5170                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,Drawer #5833                                 ,                                             ,Fax: 616-395-5185                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO Box 79001                                 ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Detroit, MI 48279-5833                       ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521820.0,Valley Electric Inc                          ,Valley Electric Inc                          ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,6687 Malouff Road                            ,P.O. Box 644                                 ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Alamosa, CO 81101                            ","Alamosa, CO 81101                            ",                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521840.0,VAN METER INDUSTRIAL                         ,SAME                                         ,EMMIT FRITZ                                  ,NET 30 DAYS,,Ck #26640,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,ATTN: CHAROL STEINFORD                       ,                                             ,efritz@vanmeterinc.com                       ,,8/18/14,5/19/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,850 32ND AVE SW                              ,                                             ,Ph : 319-368-2872                            ,,,487.51,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"CEDAR RAPIDS, IA 52404                       ",                                             ,Fax: 319-298-1294                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521860.0,"VAN METER INDUSTRIAL, INC.                   ","VAN METER INDUSTRIAL, INC.                   ",NICK BELLINGHAUSEN                           ,NET 30 DAYS,25246,Ck #521860,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,1751 GUTHRIE AVE                             ,PO BOX 801077                                ,NBellinghausen@vanmeterinc.com>              ,,7/14/25,7/18/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DES MOINES, IA 50316-2135                    ","KANSAS CITY, MO 64180-1077                   ",Ph : 515 393 5701                            ,,,860.03,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: EFritz@vanmeterinc.com                  ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521900.0,Vancouver Sign Company                       ,SAME                                         ,Bruce Hagensen                               ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,6615 NE Highway 99                           ,                                             ,Bruce@vansignco.com                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Vancouver, WA 98665                          ",                                             ,Ph : (360) 693-4773                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: (360) 693-2747                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521920.0,VERIZON WIRELESS                             ,SAME                                         ,Ph : 1-800-922-0204                          ,NET 30 DAYS,,Ck #521920,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO BOX 25506                                 ,                                             ,                                             ,,,3/31/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"LEHIGH VALLEY, PA 18002-5506                 ",                                             ,                                             ,,,403.07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521940.0,Verizon Wireless                             ,SAME                                         ,Ph : (908) 306-7000                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,180 Washington Valley Rd.                    ,                                             ,Fax: (908) 306-6927                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Bedminster, NJ 07921                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521960.0,Victory Signs                                ,SAME                                         ,Tim Fryer                                    ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,Tim Fryer                                    ,                                             ,victorysigns@yahoo.com                       ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,4200 Easton Drive #15                        ,                                             ,Ph : 661-325-2001                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Bakersfield, CA 93309                        ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521980.0,Visual Identity Custom Signs                 ,SAME                                         ,Ph : 501-362-6272                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,100 South 11th Street                        ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Heber Springs, AR 72543                      ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,522000.0,Vodaci Technologies                          ,SAME                                         ,Ph : (515) 252-0800                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,11111 Aurora Avenue Bldg 5                   ,                                             ,Fax: (515) 252-1736                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Des Moines, IA 50322                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,522020.0,Vogue Sign Company                           ,SAME                                         ,Ron Wilkinson                                ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,721 Commercial Avenue                        ,                                             ,voguesign@goldenwave.com                     ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Oxnard, CA 93030                             ",                                             ,Ph : (805) 487-3411                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: (805) 487-8774                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,522040.0,W. J. Stickler Signs Inc.                    ,SAME                                         ,W. Stickler                                  ,NET 30 DAYS,7584,Ck #522040,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,P.O. Box 175                                 ,                                             ,sticklersigns@cvn.net                        ,,6/25/12,9/25/12,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
